id,country,macroarea,area,sex,agegroup,educ,hhsize_grp,foreign_born,cnt_weekday,cnt_count_30,cnt_count_gc_30,cnt_count_w_30,worn_face_mask,threat_community_q,threat_personal_q,d.weight
7276,DE,Norrdeutschland,Niedersachsen,Male,60-64,GraduateOrMore,2pp.,0,Donnerstag,14,1,11,0,H,H,0.6880394669598846
11818,DE,Norrdeutschland,Niedersachsen,Male,65-69,GraduateOrMore,2pp.,0,Freitag,1,0,0,0,H,L,0.8976223178854174
7870,DE,Norrdeutschland,Niedersachsen,Male,65-69,Secondary,NA,0,Donnerstag,5,2,0,0,H,H,0.8976223178854174
12973,DE,Norrdeutschland,Niedersachsen,Male,65-69,GraduateOrMore,1p.,0,Samstag,0,0,0,0,H,H,0.8976223178854174
6638,DE,Norrdeutschland,Niedersachsen,Male,65-69,Secondary,2pp.,0,Donnerstag,2,0,0,0,H,H,0.6880394669598846
9479,DE,Norrdeutschland,Niedersachsen,Male,65-69,PrimaryOrLess,3pp.+,0,Freitag,0,0,0,0,H,H,0.8976223178854174
12365,DE,Norrdeutschland,Niedersachsen,Male,65-69,Secondary,2pp.,0,Samstag,1,0,0,0,L,L,0.8976223178854174
6870,DE,Norrdeutschland,Niedersachsen,Male,65-69,Secondary,1p.,0,Donnerstag,0,0,0,0,H,H,0.8976223178854174
9288,DE,Norrdeutschland,Niedersachsen,Male,65-69,Secondary,2pp.,0,Freitag,2,1,0,0,H,H,0.6880394669598846
12484,DE,Norrdeutschland,Niedersachsen,Male,65-69,Secondary,2pp.,0,Samstag,4,1,0,0,L,L,0.8976223178854174
9820,DE,Norrdeutschland,Niedersachsen,Male,65-69,Secondary,2pp.,1,Freitag,2,0,0,0,H,L,0.8976223178854174
12139,DE,Norrdeutschland,Niedersachsen,Male,65-69,PrimaryOrLess,2pp.,0,Freitag,7,5,0,0,H,H,0.6880394669598846
9825,DE,Norrdeutschland,Niedersachsen,Male,65-69,GraduateOrMore,2pp.,0,Freitag,2,0,0,0,H,H,0.8976223178854174
9146,DE,Norrdeutschland,Niedersachsen,Male,70-74,GraduateOrMore,2pp.,0,Freitag,6,4,0,0,H,H,0.8976223178854174
10231,DE,Norrdeutschland,Niedersachsen,Male,70-74,Secondary,2pp.,0,Freitag,4,2,0,0,NA,NA,0.8976223178854174
7111,DE,Norrdeutschland,Niedersachsen,Male,70-74,GraduateOrMore,2pp.,0,Donnerstag,4,3,0,0,H,H,0.8976223178854174
14164,DE,Norrdeutschland,Niedersachsen,Male,70-74,GraduateOrMore,1p.,1,Samstag,3,2,0,0,H,L,0.8976223178854174
10438,DE,Norrdeutschland,Niedersachsen,Male,70-74,PrimaryOrLess,3pp.+,0,Freitag,15,12,0,0,H,H,0.8976223178854174
7055,DE,Norrdeutschland,Niedersachsen,Male,70-74,Secondary,3pp.+,0,Donnerstag,7,4,0,0,H,L,0.8976223178854174
6150,DE,Norrdeutschland,Niedersachsen,Male,75+,GraduateOrMore,2pp.,0,Donnerstag,1,0,0,0,H,L,0.8976223178854174
15009,DE,Westdeutschland,Nordrhein-Westfalen,Female,18-24,Secondary,3pp.+,0,Samstag,7,2,0,0,H,L,1.0380406999231422
12791,DE,Westdeutschland,Nordrhein-Westfalen,Female,18-24,Secondary,3pp.+,1,Samstag,2,1,0,0,H,H,1.0380406999231422
14911,DE,Westdeutschland,Nordrhein-Westfalen,Female,18-24,Secondary,2pp.,0,Samstag,2,0,0,0,H,H,1.0380406999231422
12372,DE,Westdeutschland,Nordrhein-Westfalen,Female,18-24,Secondary,3pp.+,0,Samstag,16,0,10,0,H,L,1.0380406999231422
8910,DE,Westdeutschland,Nordrhein-Westfalen,Female,18-24,Secondary,1p.,0,Donnerstag,4,4,0,0,H,H,1.0380406999231422
15014,DE,Westdeutschland,Nordrhein-Westfalen,Female,18-24,Secondary,1p.,0,Samstag,6,0,2,1,H,H,1.0380406999231422
14752,DE,Westdeutschland,Nordrhein-Westfalen,Female,18-24,Secondary,2pp.,0,Samstag,NA,0,NA,0,H,L,1.0380406999231422
15044,DE,Westdeutschland,Nordrhein-Westfalen,Female,18-24,Secondary,3pp.+,0,Samstag,2,0,0,0,H,H,1.0380406999231422
15162,DE,Westdeutschland,Nordrhein-Westfalen,Female,25-29,Secondary,3pp.+,0,Samstag,3,1,0,0,H,H,1.0380406999231422
13364,DE,Westdeutschland,Nordrhein-Westfalen,Female,25-29,GraduateOrMore,2pp.,0,Samstag,2,0,0,0,H,H,1.0380406999231422
14016,DE,Westdeutschland,Nordrhein-Westfalen,Female,25-29,Secondary,2pp.,0,Samstag,4,2,0,0,H,H,1.0380406999231422
10072,DE,Westdeutschland,Nordrhein-Westfalen,Female,25-29,GraduateOrMore,2pp.,0,Freitag,NA,0,NA,0,H,H,0.7568281073278674
7035,DE,Westdeutschland,Nordrhein-Westfalen,Female,25-29,GraduateOrMore,2pp.,0,Donnerstag,3,0,2,0,H,L,1.0380406999231422
6952,DE,Westdeutschland,Nordrhein-Westfalen,Female,25-29,Secondary,1p.,0,Donnerstag,2,0,0,0,L,L,1.0380406999231422
14035,DE,Westdeutschland,Nordrhein-Westfalen,Female,25-29,Secondary,NA,0,Samstag,5,1,0,1,H,H,1.0380406999231422
10786,DE,Westdeutschland,Nordrhein-Westfalen,Female,25-29,GraduateOrMore,2pp.,0,Freitag,3,2,0,0,H,H,0.7568281073278674
14951,DE,Westdeutschland,Nordrhein-Westfalen,Female,25-29,Secondary,2pp.,0,Samstag,15,0,13,0,H,L,1.0380406999231422
13700,DE,Westdeutschland,Nordrhein-Westfalen,Female,25-29,GraduateOrMore,3pp.+,0,Samstag,7,1,0,0,H,H,1.0380406999231422
11059,DE,Westdeutschland,Nordrhein-Westfalen,Female,25-29,Secondary,2pp.,0,Freitag,1,0,0,0,H,H,1.0380406999231422
12759,DE,Westdeutschland,Nordrhein-Westfalen,Female,25-29,Secondary,2pp.,0,Samstag,1,0,0,0,H,H,0.7568281073278674
14209,DE,Westdeutschland,Nordrhein-Westfalen,Female,25-29,Secondary,1p.,0,Samstag,12,0,12,1,H,H,1.0380406999231422
15031,DE,Westdeutschland,Nordrhein-Westfalen,Female,30-34,GraduateOrMore,3pp.+,0,Samstag,4,2,0,0,L,L,0.7568281073278674
14718,DE,Westdeutschland,Nordrhein-Westfalen,Female,30-34,Secondary,2pp.,0,Samstag,1,0,0,1,L,L,0.7568281073278674
7021,DE,Westdeutschland,Nordrhein-Westfalen,Female,30-34,GraduateOrMore,2pp.,0,Donnerstag,1,0,0,0,H,L,0.7568281073278674
10857,DE,Westdeutschland,Nordrhein-Westfalen,Female,30-34,GraduateOrMore,3pp.+,0,Freitag,3,1,0,0,H,H,0.7568281073278674
15167,DE,Westdeutschland,Nordrhein-Westfalen,Female,35-39,Secondary,3pp.+,0,Samstag,5,2,0,0,L,L,0.7568281073278674
8645,DE,Westdeutschland,Nordrhein-Westfalen,Female,35-39,GraduateOrMore,1p.,0,Donnerstag,2,0,0,0,H,H,0.7568281073278674
6905,DE,Westdeutschland,Nordrhein-Westfalen,Female,35-39,GraduateOrMore,1p.,0,Donnerstag,0,0,0,0,H,H,0.7568281073278674
10799,DE,Westdeutschland,Nordrhein-Westfalen,Female,35-39,Secondary,3pp.+,0,Freitag,5,1,0,0,H,H,0.7568281073278674
8900,DE,Westdeutschland,Nordrhein-Westfalen,Female,35-39,Secondary,3pp.+,0,Donnerstag,3,0,0,0,H,H,0.7568281073278674
13148,DE,Westdeutschland,Nordrhein-Westfalen,Female,35-39,GraduateOrMore,2pp.,0,Samstag,4,2,0,0,H,H,0.7568281073278674
6751,DE,Westdeutschland,Nordrhein-Westfalen,Female,35-39,Secondary,1p.,0,Donnerstag,11,10,0,0,H,H,0.7568281073278674
7362,DE,Westdeutschland,Nordrhein-Westfalen,Female,35-39,Secondary,2pp.,0,Donnerstag,NA,0,NA,1,H,H,0.7568281073278674
14311,DE,Westdeutschland,Nordrhein-Westfalen,Female,35-39,Secondary,3pp.+,0,Samstag,3,1,0,0,NA,H,0.7568281073278674
14088,DE,Westdeutschland,Nordrhein-Westfalen,Female,35-39,Secondary,3pp.+,1,Samstag,15,3,9,1,H,H,0.7568281073278674
8382,DE,Westdeutschland,Nordrhein-Westfalen,Female,35-39,Secondary,2pp.,0,Donnerstag,5,3,0,0,H,H,0.7568281073278674
14631,DE,Westdeutschland,Nordrhein-Westfalen,Female,35-39,NoResponse,2pp.,0,Samstag,1,0,0,0,H,H,0.7568281073278674
9076,DE,Westdeutschland,Nordrhein-Westfalen,Female,35-39,Secondary,2pp.,0,Freitag,7,6,0,0,H,H,0.7568281073278674
13500,DE,Westdeutschland,Nordrhein-Westfalen,Female,35-39,Secondary,3pp.+,0,Samstag,4,0,0,0,H,L,0.7568281073278674
11955,DE,Westdeutschland,Nordrhein-Westfalen,Female,40-44,GraduateOrMore,3pp.+,1,Freitag,4,0,4,0,H,H,0.7568281073278674
14741,DE,Westdeutschland,Nordrhein-Westfalen,Female,40-44,Secondary,1p.,0,Samstag,5,5,0,0,H,H,0.7568281073278674
6792,DE,Westdeutschland,Nordrhein-Westfalen,Female,40-44,Secondary,3pp.+,0,Donnerstag,3,0,0,0,H,H,0.7568281073278674
12636,DE,Westdeutschland,Nordrhein-Westfalen,Female,40-44,Secondary,3pp.+,0,Samstag,7,5,0,0,H,H,0.7568281073278674
8738,DE,Westdeutschland,Nordrhein-Westfalen,Female,40-44,Secondary,3pp.+,0,Donnerstag,24,2,20,0,L,L,0.7568281073278674
8745,DE,Westdeutschland,Nordrhein-Westfalen,Female,40-44,Secondary,3pp.+,0,Donnerstag,4,2,0,0,H,H,0.7568281073278674
10960,DE,Westdeutschland,Nordrhein-Westfalen,Female,40-44,Secondary,1p.,0,Freitag,14,2,11,1,H,H,0.7568281073278674
14206,DE,Westdeutschland,Nordrhein-Westfalen,Female,40-44,GraduateOrMore,3pp.+,0,Samstag,5,2,0,0,H,H,0.7568281073278674
6780,DE,Westdeutschland,Nordrhein-Westfalen,Female,40-44,Secondary,1p.,0,Donnerstag,6,1,5,0,H,H,0.7568281073278674
14056,DE,Westdeutschland,Nordrhein-Westfalen,Female,40-44,Secondary,3pp.+,0,Samstag,4,0,0,0,H,H,0.7568281073278674
10821,DE,Westdeutschland,Nordrhein-Westfalen,Female,40-44,Secondary,1p.,0,Freitag,3,3,0,0,L,H,0.7568281073278674
10753,DE,Westdeutschland,Nordrhein-Westfalen,Female,40-44,Secondary,2pp.,0,Freitag,2,0,0,0,H,H,0.7568281073278674
7123,DE,Westdeutschland,Nordrhein-Westfalen,Female,40-44,Secondary,1p.,0,Donnerstag,12,12,0,0,H,NA,0.7568281073278674
14974,DE,Westdeutschland,Nordrhein-Westfalen,Female,40-44,Secondary,2pp.,0,Samstag,13,10,2,1,H,H,0.7568281073278674
13471,DE,Westdeutschland,Nordrhein-Westfalen,Female,40-44,Secondary,3pp.+,0,Samstag,6,0,0,0,H,L,0.7568281073278674
12380,DE,Westdeutschland,Nordrhein-Westfalen,Female,40-44,GraduateOrMore,3pp.+,0,Samstag,13,0,10,1,H,L,0.7568281073278674
14753,DE,Westdeutschland,Nordrhein-Westfalen,Female,40-44,Secondary,2pp.,0,Samstag,5,4,0,0,NA,L,0.7568281073278674
13873,DE,Westdeutschland,Nordrhein-Westfalen,Female,40-44,Secondary,3pp.+,0,Samstag,10,7,0,0,H,H,0.7568281073278674
10715,DE,Westdeutschland,Nordrhein-Westfalen,Female,40-44,GraduateOrMore,3pp.+,0,Freitag,6,2,0,0,H,L,0.7568281073278674
14355,DE,Westdeutschland,Nordrhein-Westfalen,Female,40-44,GraduateOrMore,2pp.,0,Samstag,2,1,0,0,H,H,0.7568281073278674
8205,DE,Westdeutschland,Nordrhein-Westfalen,Female,40-44,Secondary,3pp.+,0,Donnerstag,3,0,0,1,H,H,0.7568281073278674
13345,DE,Westdeutschland,Nordrhein-Westfalen,Female,40-44,Secondary,2pp.,0,Samstag,1,0,0,0,H,L,0.7568281073278674
6879,DE,Westdeutschland,Nordrhein-Westfalen,Female,40-44,GraduateOrMore,2pp.,0,Donnerstag,3,2,0,0,H,H,0.7568281073278674
13165,DE,Westdeutschland,Nordrhein-Westfalen,Female,40-44,GraduateOrMore,3pp.+,0,Samstag,3,0,0,0,H,L,0.7568281073278674
8733,DE,Westdeutschland,Nordrhein-Westfalen,Female,45-49,PrimaryOrLess,3pp.+,0,Donnerstag,8,2,4,1,H,H,0.7568281073278674
14957,DE,Westdeutschland,Nordrhein-Westfalen,Female,45-49,GraduateOrMore,3pp.+,0,Samstag,NA,1,NA,1,L,L,0.7568281073278674
14487,DE,Westdeutschland,Nordrhein-Westfalen,Female,45-49,GraduateOrMore,3pp.+,0,Samstag,4,1,0,1,H,H,0.7568281073278674
13224,DE,Westdeutschland,Nordrhein-Westfalen,Female,45-49,Secondary,2pp.,0,Samstag,1,0,0,0,H,H,0.7568281073278674
6784,DE,Westdeutschland,Nordrhein-Westfalen,Female,45-49,Secondary,2pp.,0,Donnerstag,4,3,0,0,H,H,0.7568281073278674
13557,DE,Westdeutschland,Nordrhein-Westfalen,Female,45-49,Secondary,2pp.,0,Samstag,2,1,0,0,H,H,1.4534973778975675
14071,DE,Westdeutschland,Nordrhein-Westfalen,Female,45-49,GraduateOrMore,3pp.+,0,Samstag,17,0,15,0,H,H,0.7568281073278674
13483,DE,Westdeutschland,Nordrhein-Westfalen,Female,45-49,Secondary,2pp.,0,Samstag,16,0,15,1,H,H,0.7568281073278674
13047,DE,Westdeutschland,Nordrhein-Westfalen,Female,50-54,Secondary,3pp.+,0,Samstag,3,0,0,0,H,H,1.4534973778975675
15039,DE,Westdeutschland,Nordrhein-Westfalen,Female,50-54,Secondary,1p.,0,Samstag,3,2,0,0,H,L,1.4534973778975675
12894,DE,Westdeutschland,Nordrhein-Westfalen,Female,50-54,Secondary,1p.,0,Samstag,1,0,0,0,H,L,1.4534973778975675
13060,DE,Westdeutschland,Nordrhein-Westfalen,Female,50-54,Secondary,2pp.,0,Samstag,NA,3,NA,1,H,L,1.4534973778975675
13395,DE,Westdeutschland,Nordrhein-Westfalen,Female,50-54,Secondary,2pp.,0,Samstag,2,1,0,0,H,L,1.4534973778975675
8190,DE,Westdeutschland,Nordrhein-Westfalen,Female,50-54,Secondary,1p.,0,Donnerstag,2,0,2,0,H,H,1.4534973778975675
10579,DE,Westdeutschland,Nordrhein-Westfalen,Female,50-54,Secondary,2pp.,0,Freitag,17,15,0,1,H,H,1.4534973778975675
13792,DE,Westdeutschland,Nordrhein-Westfalen,Female,50-54,Secondary,2pp.,0,Samstag,11,1,8,0,H,H,1.4534973778975675
6413,DE,Westdeutschland,Nordrhein-Westfalen,Female,55-59,Secondary,3pp.+,0,Donnerstag,4,1,0,0,L,L,1.4534973778975675
6439,DE,Westdeutschland,Nordrhein-Westfalen,Female,55-59,Secondary,2pp.,0,Donnerstag,2,1,0,0,H,H,1.4534973778975675
7075,DE,Westdeutschland,Nordrhein-Westfalen,Female,55-59,Secondary,2pp.,1,Donnerstag,NA,0,NA,0,L,L,1.4534973778975675
8334,DE,Westdeutschland,Nordrhein-Westfalen,Female,55-59,GraduateOrMore,2pp.,0,Donnerstag,2,0,0,0,H,H,1.4534973778975675
7306,DE,Westdeutschland,Nordrhein-Westfalen,Female,55-59,Secondary,2pp.,0,Donnerstag,4,3,0,0,H,H,1.4534973778975675
14061,DE,Westdeutschland,Nordrhein-Westfalen,Female,55-59,GraduateOrMore,1p.,0,Samstag,6,5,0,1,H,H,1.4534973778975675
7817,DE,Westdeutschland,Nordrhein-Westfalen,Female,55-59,Secondary,2pp.,0,Donnerstag,2,0,1,0,H,H,1.4534973778975675
13397,DE,Westdeutschland,Nordrhein-Westfalen,Female,55-59,Secondary,2pp.,0,Samstag,17,0,15,0,H,H,1.4534973778975675
15084,DE,Westdeutschland,Nordrhein-Westfalen,Female,55-59,Secondary,3pp.+,0,Samstag,12,0,10,0,H,H,1.4534973778975675
14830,DE,Westdeutschland,Nordrhein-Westfalen,Female,60-64,Secondary,1p.,0,Samstag,NA,NA,20,0,L,H,1.4534973778975675
14518,DE,Westdeutschland,Nordrhein-Westfalen,Female,60-64,NoResponse,1p.,0,Samstag,0,0,0,0,NA,NA,1.4534973778975675
6280,DE,Westdeutschland,Nordrhein-Westfalen,Female,60-64,Secondary,3pp.+,0,Donnerstag,4,2,0,0,H,H,1.4534973778975675
12743,DE,Westdeutschland,Nordrhein-Westfalen,Female,60-64,Secondary,1p.,0,Samstag,0,0,0,0,H,L,1.4534973778975675
13199,DE,Westdeutschland,Nordrhein-Westfalen,Female,60-64,GraduateOrMore,2pp.,0,Samstag,4,3,0,0,H,H,1.4534973778975675
8234,DE,Westdeutschland,Nordrhein-Westfalen,Female,60-64,Secondary,1p.,0,Donnerstag,3,2,0,0,L,L,1.4534973778975675
13514,DE,Westdeutschland,Nordrhein-Westfalen,Female,60-64,Secondary,2pp.,0,Samstag,2,1,0,0,H,H,1.4534973778975675
8489,DE,Westdeutschland,Nordrhein-Westfalen,Female,60-64,Secondary,3pp.+,0,Donnerstag,7,5,0,0,H,H,1.4534973778975675
6880,DE,Westdeutschland,Nordrhein-Westfalen,Female,60-64,Secondary,3pp.+,0,Donnerstag,2,0,0,0,H,H,1.4534973778975675
6827,DE,Westdeutschland,Nordrhein-Westfalen,Female,60-64,Secondary,3pp.+,0,Donnerstag,22,20,0,0,H,H,1.4534973778975675
10693,DE,Westdeutschland,Nordrhein-Westfalen,Female,60-64,GraduateOrMore,2pp.,1,Freitag,1,0,0,0,H,H,1.4534973778975675
6366,DE,Westdeutschland,Nordrhein-Westfalen,Female,60-64,GraduateOrMore,NA,0,Donnerstag,9,1,8,0,H,H,1.4534973778975675
14692,DE,Westdeutschland,Nordrhein-Westfalen,Female,65-69,GraduateOrMore,2pp.,0,Samstag,2,1,0,0,H,H,1.518011788719999
6414,DE,Westdeutschland,Nordrhein-Westfalen,Female,65-69,Secondary,2pp.,0,Donnerstag,8,6,0,0,H,H,1.518011788719999
12803,DE,Westdeutschland,Nordrhein-Westfalen,Female,65-69,GraduateOrMore,3pp.+,0,Samstag,6,0,0,0,H,H,1.518011788719999
13560,DE,Westdeutschland,Nordrhein-Westfalen,Female,65-69,Secondary,2pp.,1,Samstag,4,1,1,0,H,L,1.518011788719999
6408,DE,Westdeutschland,Nordrhein-Westfalen,Female,65-69,Secondary,1p.,0,Donnerstag,0,0,0,0,H,L,1.518011788719999
12978,DE,Westdeutschland,Nordrhein-Westfalen,Female,65-69,Secondary,2pp.,0,Samstag,6,3,0,0,H,L,1.518011788719999
6936,DE,Westdeutschland,Nordrhein-Westfalen,Female,65-69,Secondary,3pp.+,0,Donnerstag,2,0,0,0,H,L,1.518011788719999
9173,DE,Westdeutschland,Nordrhein-Westfalen,Female,65-69,Secondary,3pp.+,0,Freitag,3,1,0,0,H,L,1.518011788719999
12587,DE,Westdeutschland,Nordrhein-Westfalen,Female,65-69,Secondary,2pp.,0,Samstag,5,2,0,0,H,H,1.518011788719999
8908,DE,Westdeutschland,Nordrhein-Westfalen,Female,65-69,Secondary,NA,0,Donnerstag,2,2,0,0,H,H,1.518011788719999
13604,DE,Westdeutschland,Nordrhein-Westfalen,Female,65-69,Secondary,NA,0,Samstag,2,0,0,0,H,H,1.518011788719999
12637,DE,Westdeutschland,Nordrhein-Westfalen,Female,65-69,Secondary,2pp.,0,Samstag,2,0,0,1,H,H,1.518011788719999
6535,DE,Westdeutschland,Nordrhein-Westfalen,Female,65-69,Secondary,1p.,0,Donnerstag,3,2,0,0,H,H,1.4534973778975675
10678,DE,Westdeutschland,Nordrhein-Westfalen,Female,65-69,Secondary,2pp.,0,Freitag,4,0,0,0,H,H,1.518011788719999
13151,DE,Westdeutschland,Nordrhein-Westfalen,Female,65-69,Secondary,1p.,0,Samstag,0,0,0,0,L,L,1.518011788719999
6387,DE,Westdeutschland,Nordrhein-Westfalen,Female,65-69,GraduateOrMore,1p.,0,Donnerstag,4,4,0,0,H,H,1.518011788719999
6363,DE,Westdeutschland,Nordrhein-Westfalen,Female,70-74,NoResponse,1p.,0,Donnerstag,1,0,0,0,H,H,1.518011788719999
8778,DE,Westdeutschland,Nordrhein-Westfalen,Female,70-74,Secondary,1p.,1,Donnerstag,0,0,0,0,H,NA,1.518011788719999
7054,DE,Westdeutschland,Nordrhein-Westfalen,Female,70-74,GraduateOrMore,1p.,0,Donnerstag,1,1,0,0,H,H,1.518011788719999
11559,DE,Westdeutschland,Nordrhein-Westfalen,Female,70-74,Secondary,2pp.,0,Freitag,3,0,0,0,L,L,1.518011788719999
15146,DE,Westdeutschland,Nordrhein-Westfalen,Female,70-74,PrimaryOrLess,2pp.,0,Samstag,4,0,0,1,H,H,1.518011788719999
8159,DE,Westdeutschland,Nordrhein-Westfalen,Female,70-74,Secondary,3pp.+,0,Donnerstag,7,3,0,NA,H,H,1.518011788719999
7091,DE,Westdeutschland,Nordrhein-Westfalen,Female,70-74,Secondary,1p.,0,Donnerstag,1,1,0,0,H,H,1.518011788719999
13955,DE,Westdeutschland,Nordrhein-Westfalen,Female,75+,Secondary,1p.,1,Samstag,1,0,0,0,H,H,1.518011788719999
13872,DE,Westdeutschland,Nordrhein-Westfalen,Male,18-24,Secondary,3pp.+,0,Samstag,3,0,0,0,H,H,2.1131966811805833
15017,DE,Westdeutschland,Nordrhein-Westfalen,Male,18-24,Secondary,1p.,0,Samstag,4,2,0,0,H,H,2.1131966811805833
11510,DE,Westdeutschland,Nordrhein-Westfalen,Male,18-24,Secondary,1p.,0,Freitag,5,3,0,0,H,H,2.1131966811805833
10816,DE,Westdeutschland,Nordrhein-Westfalen,Male,25-29,Secondary,3pp.+,0,Freitag,2,0,0,0,L,L,2.1131966811805833
11272,DE,Westdeutschland,Nordrhein-Westfalen,Male,25-29,Secondary,3pp.+,0,Freitag,6,4,0,0,L,L,2.1131966811805833
13082,DE,Westdeutschland,Nordrhein-Westfalen,Male,25-29,GraduateOrMore,3pp.+,0,Samstag,4,1,0,0,H,L,2.1131966811805833
7153,DE,Westdeutschland,Nordrhein-Westfalen,Male,25-29,GraduateOrMore,3pp.+,0,Donnerstag,5,0,5,0,H,L,2.1131966811805833
8474,DE,Westdeutschland,Nordrhein-Westfalen,Male,25-29,Secondary,NA,0,Donnerstag,4,1,0,1,L,L,2.1131966811805833
11336,DE,Westdeutschland,Nordrhein-Westfalen,Male,25-29,Secondary,3pp.+,1,Freitag,4,2,0,0,H,H,2.1131966811805833
14889,DE,Westdeutschland,Nordrhein-Westfalen,Male,30-34,NoResponse,2pp.,0,Samstag,3,1,0,0,NA,NA,1.7891466372485145
14093,DE,Westdeutschland,Nordrhein-Westfalen,Male,30-34,NoResponse,3pp.+,0,Samstag,3,0,0,0,L,L,1.7891466372485145
15079,DE,Westdeutschland,Nordrhein-Westfalen,Male,30-34,Secondary,3pp.+,0,Samstag,NA,NA,NA,1,H,L,1.7891466372485145
6590,DE,Westdeutschland,Nordrhein-Westfalen,Male,30-34,GraduateOrMore,1p.,0,Donnerstag,0,0,0,0,H,L,1.7891466372485145
14690,DE,Westdeutschland,Nordrhein-Westfalen,Male,30-34,GraduateOrMore,2pp.,0,Samstag,14,0,13,0,H,H,1.7891466372485145
7619,DE,Westdeutschland,Nordrhein-Westfalen,Male,30-34,GraduateOrMore,3pp.+,0,Donnerstag,16,10,3,0,H,H,1.7891466372485145
14614,DE,Westdeutschland,Nordrhein-Westfalen,Male,35-39,Secondary,2pp.,0,Samstag,NA,1,NA,0,H,H,1.7891466372485145
12261,DE,Westdeutschland,Nordrhein-Westfalen,Male,35-39,GraduateOrMore,3pp.+,0,Samstag,10,5,0,0,L,H,1.7891466372485145
15073,DE,Westdeutschland,Nordrhein-Westfalen,Male,35-39,Secondary,2pp.,0,Samstag,3,0,0,1,H,H,1.7891466372485145
14784,DE,Westdeutschland,Nordrhein-Westfalen,Male,35-39,GraduateOrMore,3pp.+,0,Samstag,7,2,3,0,L,L,1.7891466372485145
10136,DE,Westdeutschland,Nordrhein-Westfalen,Male,40-44,GraduateOrMore,3pp.+,0,Freitag,10,2,5,1,H,H,1.7891466372485145
8918,DE,Westdeutschland,Nordrhein-Westfalen,Male,40-44,NoResponse,2pp.,0,Donnerstag,16,15,0,NA,NA,L,1.7891466372485145
11516,DE,Westdeutschland,Nordrhein-Westfalen,Male,40-44,GraduateOrMore,1p.,0,Freitag,20,0,20,0,H,H,1.7891466372485145
9066,DE,Westdeutschland,Nordrhein-Westfalen,Male,40-44,Secondary,3pp.+,0,Freitag,14,0,12,0,H,H,1.7891466372485145
13653,DE,Westdeutschland,Nordrhein-Westfalen,Male,40-44,Secondary,2pp.,0,Samstag,4,0,2,0,H,H,1.7891466372485145
14292,DE,Westdeutschland,Nordrhein-Westfalen,Male,40-44,Secondary,1p.,0,Samstag,1,1,0,0,H,H,1.7891466372485145
10335,DE,Westdeutschland,Nordrhein-Westfalen,Male,40-44,Secondary,3pp.+,0,Freitag,NA,NA,NA,NA,L,L,1.7891466372485145
15129,DE,Westdeutschland,Nordrhein-Westfalen,Male,40-44,Secondary,3pp.+,0,Samstag,12,5,3,0,H,H,1.7891466372485145
13635,DE,Westdeutschland,Nordrhein-Westfalen,Male,40-44,GraduateOrMore,3pp.+,0,Samstag,6,3,0,0,L,L,1.7891466372485145
13113,DE,Westdeutschland,Nordrhein-Westfalen,Male,45-49,Secondary,NA,0,Samstag,0,0,0,0,H,H,1.5746663559158205
13577,DE,Westdeutschland,Nordrhein-Westfalen,Male,45-49,Secondary,2pp.,0,Samstag,NA,2,NA,0,H,H,1.5746663559158205
12532,DE,Westdeutschland,Nordrhein-Westfalen,Male,45-49,Secondary,3pp.+,1,Samstag,8,0,4,0,H,L,1.7891466372485145
13027,DE,Westdeutschland,Nordrhein-Westfalen,Male,45-49,Secondary,2pp.,0,Samstag,0,0,0,NA,L,L,1.7891466372485145
10924,DE,Westdeutschland,Nordrhein-Westfalen,Male,45-49,Secondary,3pp.+,0,Freitag,3,0,0,0,H,H,1.5746663559158205
13400,DE,Westdeutschland,Nordrhein-Westfalen,Male,50-54,Secondary,1p.,0,Samstag,0,0,0,0,L,L,1.5746663559158205
6314,DE,Westdeutschland,Nordrhein-Westfalen,Male,50-54,Secondary,2pp.,0,Donnerstag,4,2,0,0,H,L,1.5746663559158205
13359,DE,Westdeutschland,Nordrhein-Westfalen,Male,50-54,Secondary,1p.,0,Samstag,13,3,10,1,L,L,1.5746663559158205
14138,DE,Westdeutschland,Nordrhein-Westfalen,Male,50-54,Secondary,3pp.+,0,Samstag,3,0,0,0,L,H,1.5746663559158205
14781,DE,Westdeutschland,Nordrhein-Westfalen,Male,50-54,NoResponse,3pp.+,0,Samstag,18,0,15,0,L,H,1.5746663559158205
12520,DE,Westdeutschland,Nordrhein-Westfalen,Male,50-54,Secondary,1p.,0,Samstag,0,0,0,0,L,H,1.5746663559158205
12242,DE,Westdeutschland,Nordrhein-Westfalen,Male,50-54,GraduateOrMore,2pp.,0,Samstag,5,4,0,0,H,H,1.5746663559158205
15070,DE,Westdeutschland,Nordrhein-Westfalen,Male,55-59,GraduateOrMore,3pp.+,0,Samstag,6,4,0,0,L,L,1.5746663559158205
12246,DE,Westdeutschland,Nordrhein-Westfalen,Male,55-59,GraduateOrMore,2pp.,0,Samstag,11,4,6,0,H,H,1.5746663559158205
12590,DE,Westdeutschland,Nordrhein-Westfalen,Male,55-59,GraduateOrMore,2pp.,0,Samstag,2,1,0,0,H,H,1.5746663559158205
14929,DE,Westdeutschland,Nordrhein-Westfalen,Male,55-59,Secondary,1p.,0,Samstag,2,0,1,0,H,L,1.5746663559158205
